Cooling scheme,formula: T_current = T_begin - current_iteration * (T_begin - T_end) / total_iterations
6932,31.3831
6933,31.373199999999997
6934,31.363299999999995
6935,31.353399999999993
6936,31.343500000000006
6937,31.333600000000004
6938,31.323700000000002
6939,31.3138
6940,31.3039
6941,31.293999999999997
6942,31.284099999999995
6943,31.274199999999993
6944,31.264300000000006
6945,31.254400000000004
6946,31.244500000000002
6947,31.2346
6948,31.2247
6949,31.214799999999997
6950,31.204899999999995
6951,31.194999999999993
6952,31.185100000000006
6953,31.175200000000004
6954,31.165300000000002
6955,31.1554
6956,31.1455
6957,31.135599999999997
6958,31.125699999999995
6959,31.115799999999993
6960,31.105900000000005
6961,31.096000000000004
6962,31.086100000000002
6963,31.0762
6964,31.0663
6965,31.056399999999996
6966,31.046499999999995
6967,31.036600000000007
6968,31.026700000000005
6969,31.016800000000003
6970,31.0069
6971,30.997
6972,30.987099999999998
6973,30.977199999999996
6974,30.967299999999994
6975,30.957400000000007
6976,30.947500000000005
6977,30.937600000000003
6978,30.9277
6979,30.9178
6980,30.907899999999998
6981,30.897999999999996
6982,30.888099999999994
6983,30.878200000000007
6984,30.868300000000005
6985,30.858400000000003
6986,30.8485
6987,30.8386
6988,30.828699999999998
6989,30.818799999999996
6990,30.808899999999994
6991,30.799000000000007
6992,30.789100000000005
6993,30.779200000000003
6994,30.7693
6995,30.7594
6996,30.749499999999998
6997,30.739599999999996
6998,30.729699999999994
6999,30.719800000000006
7000,30.709900000000005
7001,30.700000000000003
7002,30.6901
7003,30.6802
7004,30.670299999999997
7005,30.660399999999996
7006,30.650499999999994
7007,30.640600000000006
7008,30.630700000000004
7009,30.620800000000003
7010,30.6109
7011,30.601
7012,30.591099999999997
7013,30.581199999999995
7014,30.571299999999994
7015,30.561400000000006
7016,30.551500000000004
7017,30.541600000000003
7018,30.5317
7019,30.5218
7020,30.511899999999997
7021,30.501999999999995
7022,30.492099999999994
7023,30.482200000000006
7024,30.472300000000004
7025,30.462400000000002
7026,30.4525
7027,30.4426
7028,30.432699999999997
7029,30.422799999999995
7030,30.412899999999993
7031,30.403000000000006
7032,30.393100000000004
7033,30.383200000000002
7034,30.3733
7035,30.3634
7036,30.353499999999997
7037,30.343599999999995
7038,30.333699999999993
7039,30.323800000000006
7040,30.313900000000004
7041,30.304000000000002
7042,30.2941
7043,30.2842
7044,30.274299999999997
7045,30.264399999999995
7046,30.254499999999993
7047,30.244600000000005
7048,30.234700000000004
7049,30.224800000000002
7050,30.2149
7051,30.205
7052,30.195099999999996
7053,30.185199999999995
7054,30.175299999999993
7055,30.165400000000005
7056,30.155500000000004
7057,30.1456
7058,30.1357
7059,30.125799999999998
7060,30.115899999999996
7061,30.105999999999995
7062,30.096100000000007
7063,30.086200000000005
7064,30.076300000000003
7065,30.0664
7066,30.0565
7067,30.046599999999998
7068,30.036699999999996
7069,30.026799999999994
7070,30.016900000000007
7071,30.007000000000005
7072,29.997100000000003
7073,29.9872
7074,29.9773
7075,29.967399999999998
7076,29.957499999999996
7077,29.947599999999994
7078,29.937700000000007
7079,29.927800000000005
7080,29.917900000000003
7081,29.908
7082,29.8981
7083,29.888199999999998
7084,29.878299999999996
7085,29.868399999999994
7086,29.858500000000006
7087,29.848600000000005
7088,29.838700000000003
7089,29.8288
7090,29.8189
7091,29.808999999999997
7092,29.799099999999996
7093,29.789199999999994
7094,29.779300000000006
7095,29.769400000000005
7096,29.759500000000003
7097,29.7496
7098,29.7397
7099,29.729799999999997
7100,29.719899999999996
7101,29.709999999999994
7102,29.700100000000006
7103,29.690200000000004
7104,29.680300000000003
7105,29.6704
7106,29.6605
7107,29.650599999999997
7108,29.640699999999995
7109,29.630799999999994
7110,29.620900000000006
7111,29.611000000000004
7112,29.601100000000002
7113,29.5912
7114,29.5813
7115,29.571399999999997
7116,29.561499999999995
7117,29.551599999999993
7118,29.541700000000006
7119,29.531800000000004
7120,29.521900000000002
7121,29.512
7122,29.5021
7123,29.492199999999997
7124,29.482299999999995
7125,29.472399999999993
7126,29.462500000000006
7127,29.452600000000004
7128,29.442700000000002
7129,29.4328
7130,29.4229
7131,29.412999999999997
7132,29.403099999999995
7133,29.393199999999993
7134,29.383300000000006
7135,29.373400000000004
7136,29.363500000000002
7137,29.3536
7138,29.3437
7139,29.333799999999997
7140,29.323899999999995
7141,29.313999999999993
7142,29.304100000000005
7143,29.294200000000004
7144,29.2843
7145,29.2744
7146,29.264499999999998
7147,29.254599999999996
7148,29.244699999999995
7149,29.234800000000007
7150,29.224900000000005
7151,29.215000000000003
7152,29.2051
7153,29.1952
7154,29.185299999999998
7155,29.175399999999996
7156,29.165499999999994
7157,29.155600000000007
7158,29.145700000000005
7159,29.135800000000003
7160,29.1259
7161,29.116
7162,29.106099999999998
7163,29.096199999999996
7164,29.086299999999994
7165,29.076400000000007
7166,29.066500000000005
7167,29.056600000000003
7168,29.0467
7169,29.0368
7170,29.026899999999998
7171,29.016999999999996
7172,29.007099999999994
7173,28.997200000000007
7174,28.987300000000005
7175,28.977400000000003
7176,28.9675
7177,28.9576
7178,28.947699999999998
7179,28.937799999999996
7180,28.927899999999994
7181,28.918000000000006
7182,28.908100000000005
7183,28.898200000000003
7184,28.8883
7185,28.8784
7186,28.868499999999997
7187,28.858599999999996
7188,28.848699999999994
7189,28.838800000000006
7190,28.828900000000004
7191,28.819000000000003
7192,28.8091
7193,28.7992
7194,28.789299999999997
7195,28.779399999999995
7196,28.769499999999994
7197,28.759600000000006
7198,28.749700000000004
7199,28.739800000000002
7200,28.7299
7201,28.72
7202,28.710099999999997
7203,28.700199999999995
7204,28.690299999999993
7205,28.680400000000006
7206,28.670500000000004
7207,28.660600000000002
7208,28.6507
7209,28.6408
7210,28.630899999999997
7211,28.620999999999995
7212,28.611099999999993
7213,28.601200000000006
7214,28.591300000000004
7215,28.581400000000002
7216,28.5715
7217,28.5616
7218,28.551699999999997
7219,28.541799999999995
7220,28.531899999999993
7221,28.522000000000006
7222,28.512100000000004
7223,28.502200000000002
7224,28.4923
7225,28.4824
7226,28.472499999999997
7227,28.462599999999995
7228,28.452699999999993
7229,28.442800000000005
7230,28.432900000000004
7231,28.423000000000002
7232,28.4131
7233,28.4032
7234,28.393299999999996
7235,28.383399999999995
7236,28.373500000000007
7237,28.363600000000005
7238,28.353700000000003
7239,28.3438
7240,28.3339
7241,28.323999999999998
7242,28.314099999999996
7243,28.304199999999994
7244,28.294300000000007
7245,28.284400000000005
7246,28.274500000000003
7247,28.2646
7248,28.2547
7249,28.244799999999998
7250,28.234899999999996
7251,28.224999999999994
7252,28.215100000000007
7253,28.205200000000005
7254,28.195300000000003
7255,28.1854
7256,28.1755
7257,28.165599999999998
7258,28.155699999999996
7259,28.145799999999994
7260,28.135900000000007
7261,28.126000000000005
7262,28.116100000000003
7263,28.1062
7264,28.0963
7265,28.086399999999998
7266,28.076499999999996
7267,28.066599999999994
7268,28.056700000000006
7269,28.046800000000005
7270,28.036900000000003
7271,28.027
7272,28.0171
7273,28.007199999999997
7274,27.997299999999996
7275,27.987399999999994
7276,27.977500000000006
7277,27.967600000000004
7278,27.957700000000003
7279,27.9478
7280,27.9379
7281,27.927999999999997
7282,27.918099999999995
7283,27.908199999999994
7284,27.898300000000006
7285,27.888400000000004
7286,27.878500000000003
7287,27.8686
7288,27.8587
7289,27.848799999999997
7290,27.838899999999995
7291,27.828999999999994
7292,27.819100000000006
7293,27.809200000000004
7294,27.799300000000002
7295,27.7894
7296,27.7795
7297,27.769599999999997
7298,27.759699999999995
7299,27.749799999999993
7300,27.739900000000006
7301,27.730000000000004
7302,27.720100000000002
7303,27.7102
7304,27.7003
7305,27.690399999999997
7306,27.680499999999995
7307,27.670599999999993
7308,27.660700000000006
7309,27.650800000000004
7310,27.640900000000002
7311,27.631
7312,27.6211
7313,27.611199999999997
7314,27.601299999999995
7315,27.591399999999993
7316,27.581500000000005
7317,27.571600000000004
7318,27.561700000000002
7319,27.5518
7320,27.5419
7321,27.531999999999996
7322,27.522099999999995
7323,27.512200000000007
7324,27.502300000000005
7325,27.492400000000004
7326,27.4825
7327,27.4726
7328,27.462699999999998
7329,27.452799999999996
7330,27.442899999999995
7331,27.433000000000007
7332,27.423100000000005
7333,27.413200000000003
7334,27.4033
7335,27.3934
7336,27.383499999999998
7337,27.373599999999996
7338,27.363699999999994
7339,27.353800000000007
7340,27.343900000000005
7341,27.334000000000003
7342,27.3241
7343,27.3142
7344,27.304299999999998
7345,27.294399999999996
7346,27.284499999999994
7347,27.274600000000007
7348,27.264700000000005
7349,27.254800000000003
7350,27.2449
7351,27.235
7352,27.225099999999998
7353,27.215199999999996
7354,27.205299999999994
7355,27.195400000000006
7356,27.185500000000005
7357,27.175600000000003
7358,27.1657
7359,27.1558
7360,27.145899999999997
7361,27.135999999999996
7362,27.126099999999994
7363,27.116200000000006
7364,27.106300000000005
7365,27.096400000000003
7366,27.0865
7367,27.0766
7368,27.066699999999997
7369,27.056799999999996
7370,27.046899999999994
7371,27.037000000000006
7372,27.027100000000004
7373,27.017200000000003
7374,27.0073
7375,26.9974
7376,26.987499999999997
7377,26.977599999999995
7378,26.967699999999994
7379,26.957800000000006
7380,26.947900000000004
7381,26.938000000000002
7382,26.9281
7383,26.9182
7384,26.908299999999997
7385,26.898399999999995
7386,26.888499999999993
7387,26.878600000000006
7388,26.868700000000004
7389,26.858800000000002
7390,26.8489
7391,26.839
7392,26.829099999999997
7393,26.819199999999995
7394,26.809299999999993
7395,26.799400000000006
7396,26.789500000000004
7397,26.779600000000002
7398,26.7697
7399,26.7598
7400,26.749899999999997
7401,26.739999999999995
7402,26.730099999999993
7403,26.720200000000006
7404,26.710300000000004
7405,26.700400000000002
7406,26.6905
7407,26.6806
7408,26.670699999999997
7409,26.660799999999995
7410,26.650899999999993
7411,26.641000000000005
7412,26.631100000000004
7413,26.6212
7414,26.6113
7415,26.601399999999998
7416,26.591499999999996
7417,26.581599999999995
7418,26.571700000000007
7419,26.561800000000005
7420,26.551900000000003
7421,26.542
7422,26.5321
7423,26.522199999999998
7424,26.512299999999996
7425,26.502399999999994
7426,26.492500000000007
7427,26.482600000000005
7428,26.472700000000003
7429,26.4628
7430,26.4529
7431,26.442999999999998
7432,26.433099999999996
7433,26.423199999999994
7434,26.413300000000007
7435,26.403400000000005
7436,26.393500000000003
7437,26.3836
7438,26.3737
7439,26.363799999999998
7440,26.353899999999996
7441,26.343999999999994
7442,26.334100000000007
7443,26.324200000000005
7444,26.314300000000003
7445,26.3044
7446,26.2945
7447,26.284599999999998
7448,26.274699999999996
7449,26.264799999999994
7450,26.254900000000006
7451,26.245000000000005
7452,26.235100000000003
7453,26.2252
7454,26.2153
7455,26.205399999999997
7456,26.195499999999996
7457,26.185599999999994
7458,26.175700000000006
7459,26.165800000000004
7460,26.155900000000003
7461,26.146
7462,26.1361
7463,26.126199999999997
7464,26.116299999999995
7465,26.106399999999994
7466,26.096500000000006
7467,26.086600000000004
7468,26.076700000000002
7469,26.0668
7470,26.0569
7471,26.046999999999997
7472,26.037099999999995
7473,26.027199999999993
7474,26.017300000000006
7475,26.007400000000004
7476,25.997500000000002
7477,25.9876
7478,25.9777
7479,25.967799999999997
7480,25.957899999999995
7481,25.947999999999993
7482,25.938100000000006
7483,25.928200000000004
7484,25.918300000000002
7485,25.9084
7486,25.8985
7487,25.888599999999997
7488,25.878699999999995
7489,25.868799999999993
7490,25.858900000000006
7491,25.849000000000004
7492,25.839100000000002
7493,25.8292
7494,25.8193
7495,25.809399999999997
7496,25.799499999999995
7497,25.789599999999993
7498,25.779700000000005
7499,25.769800000000004
7500,25.759900000000002
7501,25.75
7502,25.740099999999998
7503,25.730199999999996
7504,25.720299999999995
7505,25.710400000000007
7506,25.700500000000005
7507,25.690600000000003
7508,25.6807
7509,25.6708
7510,25.660899999999998
7511,25.650999999999996
7512,25.641099999999994
7513,25.631200000000007
7514,25.621300000000005
7515,25.611400000000003
7516,25.6015
7517,25.5916
7518,25.581699999999998
7519,25.571799999999996
7520,25.561899999999994
7521,25.552000000000007
7522,25.542100000000005
7523,25.532200000000003
7524,25.5223
7525,25.5124
7526,25.502499999999998
7527,25.492599999999996
7528,25.482699999999994
7529,25.472800000000007
7530,25.462900000000005
7531,25.453000000000003
7532,25.4431
7533,25.4332
7534,25.423299999999998
7535,25.413399999999996
7536,25.403499999999994
7537,25.393600000000006
7538,25.383700000000005
7539,25.373800000000003
7540,25.3639
7541,25.354
7542,25.344099999999997
7543,25.334199999999996
7544,25.324299999999994
7545,25.314400000000006
7546,25.304500000000004
7547,25.294600000000003
7548,25.2847
7549,25.2748
7550,25.264899999999997
7551,25.254999999999995
7552,25.245099999999994
7553,25.235200000000006
7554,25.225300000000004
7555,25.215400000000002
7556,25.2055
7557,25.1956
7558,25.185699999999997
7559,25.175799999999995
7560,25.165899999999993
7561,25.156000000000006
7562,25.146100000000004
7563,25.136200000000002
7564,25.1263
7565,25.1164
7566,25.106499999999997
7567,25.096599999999995
7568,25.086699999999993
7569,25.076800000000006
7570,25.066900000000004
7571,25.057000000000002
7572,25.0471
7573,25.0372
7574,25.027299999999997
7575,25.017399999999995
7576,25.007499999999993
7577,24.997600000000006
7578,24.987700000000004
7579,24.977800000000002
7580,24.9679
7581,24.958
7582,24.948099999999997
7583,24.938199999999995
7584,24.928299999999993
7585,24.918400000000005
7586,24.908500000000004
7587,24.898600000000002
7588,24.8887
7589,24.8788
7590,24.868899999999996
7591,24.858999999999995
7592,24.849100000000007
7593,24.839200000000005
7594,24.829300000000003
7595,24.8194
7596,24.8095
7597,24.799599999999998
7598,24.789699999999996
7599,24.779799999999994
7600,24.769900000000007
7601,24.760000000000005
7602,24.750100000000003
7603,24.7402
7604,24.7303
7605,24.720399999999998
7606,24.710499999999996
7607,24.700599999999994
7608,24.690700000000007
7609,24.680800000000005
7610,24.670900000000003
7611,24.661
7612,24.6511
7613,24.641199999999998
7614,24.631299999999996
7615,24.621399999999994
7616,24.611500000000007
7617,24.601600000000005
7618,24.591700000000003
7619,24.5818
7620,24.5719
7621,24.561999999999998
7622,24.552099999999996
7623,24.542199999999994
7624,24.532300000000006
7625,24.522400000000005
7626,24.512500000000003
7627,24.5026
7628,24.4927
7629,24.482799999999997
7630,24.472899999999996
7631,24.462999999999994
7632,24.453100000000006
7633,24.443200000000004
7634,24.433300000000003
7635,24.4234
7636,24.4135
7637,24.403599999999997
7638,24.393699999999995
7639,24.383799999999994
7640,24.373900000000006
7641,24.364000000000004
7642,24.354100000000003
7643,24.3442
7644,24.3343
7645,24.324399999999997
7646,24.314499999999995
7647,24.304599999999994
7648,24.294700000000006
7649,24.284800000000004
7650,24.274900000000002
7651,24.265
7652,24.2551
7653,24.245199999999997
7654,24.235299999999995
7655,24.225399999999993
7656,24.215500000000006
7657,24.205600000000004
7658,24.195700000000002
7659,24.1858
7660,24.1759
7661,24.165999999999997
7662,24.156099999999995
7663,24.146199999999993
7664,24.136300000000006
7665,24.126400000000004
7666,24.116500000000002
7667,24.1066
7668,24.0967
7669,24.086799999999997
7670,24.076899999999995
7671,24.066999999999993
7672,24.057100000000005
7673,24.047200000000004
7674,24.037300000000002
7675,24.0274
7676,24.0175
7677,24.007599999999996
7678,23.997699999999995
7679,23.987799999999993
7680,23.977900000000005
7681,23.968000000000004
7682,23.9581
7683,23.9482
7684,23.938299999999998
7685,23.928399999999996
7686,23.918499999999995
7687,23.908600000000007
7688,23.898700000000005
7689,23.888800000000003
7690,23.8789
7691,23.869
7692,23.859099999999998
7693,23.849199999999996
7694,23.839299999999994
7695,23.829400000000007
7696,23.819500000000005
7697,23.809600000000003
7698,23.7997
7699,23.7898
7700,23.779899999999998
7701,23.769999999999996
7702,23.760099999999994
7703,23.750200000000007
7704,23.740300000000005
7705,23.730400000000003
7706,23.7205
7707,23.7106
7708,23.700699999999998
7709,23.690799999999996
7710,23.680899999999994
7711,23.671000000000006
7712,23.661100000000005
7713,23.651200000000003
7714,23.6413
7715,23.6314
7716,23.621499999999997
7717,23.611599999999996
7718,23.601699999999994
7719,23.591800000000006
7720,23.581900000000005
7721,23.572000000000003
7722,23.5621
7723,23.5522
7724,23.542299999999997
7725,23.532399999999996
7726,23.522499999999994
7727,23.512600000000006
7728,23.502700000000004
7729,23.492800000000003
7730,23.4829
7731,23.473
7732,23.463099999999997
7733,23.453199999999995
7734,23.443299999999994
7735,23.433400000000006
7736,23.423500000000004
7737,23.413600000000002
7738,23.4037
7739,23.3938
7740,23.383899999999997
7741,23.373999999999995
7742,23.364099999999993
7743,23.354200000000006
7744,23.344300000000004
7745,23.334400000000002
7746,23.3245
7747,23.3146
7748,23.304699999999997
7749,23.294799999999995
7750,23.284899999999993
7751,23.275000000000006
7752,23.265100000000004
7753,23.255200000000002
7754,23.2453
7755,23.2354
7756,23.225499999999997
7757,23.215599999999995
7758,23.205699999999993
7759,23.195800000000006
7760,23.185900000000004
7761,23.176000000000002
7762,23.1661
7763,23.1562
7764,23.146299999999997
7765,23.136399999999995
7766,23.126499999999993
7767,23.116600000000005
7768,23.106700000000004
7769,23.0968
7770,23.0869
7771,23.076999999999998
7772,23.067099999999996
7773,23.057199999999995
7774,23.047300000000007
7775,23.037400000000005
7776,23.027500000000003
7777,23.0176
7778,23.0077
7779,22.997799999999998
7780,22.987899999999996
7781,22.977999999999994
7782,22.968100000000007
7783,22.958200000000005
7784,22.948300000000003
7785,22.9384
7786,22.9285
7787,22.918599999999998
7788,22.908699999999996
7789,22.898799999999994
7790,22.888900000000007
7791,22.879000000000005
7792,22.869100000000003
7793,22.8592
7794,22.8493
7795,22.839399999999998
7796,22.829499999999996
7797,22.819599999999994
7798,22.809700000000007
7799,22.799800000000005
7800,22.789900000000003
7801,22.78
7802,22.7701
7803,22.760199999999998
7804,22.750299999999996
7805,22.740399999999994
7806,22.730500000000006
7807,22.720600000000005
7808,22.710700000000003
7809,22.7008
7810,22.6909
7811,22.680999999999997
7812,22.671099999999996
7813,22.661199999999994
7814,22.651300000000006
7815,22.641400000000004
7816,22.631500000000003
7817,22.6216
7818,22.6117
7819,22.601799999999997
7820,22.591899999999995
7821,22.581999999999994
7822,22.572100000000006
7823,22.562200000000004
7824,22.552300000000002
7825,22.5424
7826,22.5325
7827,22.522599999999997
7828,22.512699999999995
7829,22.502799999999993
7830,22.492900000000006
7831,22.483000000000004
7832,22.473100000000002
7833,22.4632
7834,22.4533
7835,22.443399999999997
7836,22.433499999999995
7837,22.423599999999993
7838,22.413700000000006
7839,22.403800000000004
7840,22.393900000000002
7841,22.384
7842,22.3741
7843,22.364199999999997
7844,22.354299999999995
7845,22.344399999999993
7846,22.334500000000006
7847,22.324600000000004
7848,22.314700000000002
7849,22.3048
7850,22.2949
7851,22.284999999999997
7852,22.275099999999995
7853,22.265199999999993
7854,22.255300000000005
7855,22.245400000000004
7856,22.235500000000002
7857,22.2256
7858,22.2157
7859,22.205799999999996
7860,22.195899999999995
7861,22.186000000000007
7862,22.176100000000005
7863,22.166200000000003
7864,22.1563
7865,22.1464
7866,22.136499999999998
7867,22.126599999999996
7868,22.116699999999994
7869,22.106800000000007
7870,22.096900000000005
7871,22.087000000000003
7872,22.0771
7873,22.0672
7874,22.057299999999998
7875,22.047399999999996
7876,22.037499999999994
7877,22.027600000000007
7878,22.017700000000005
7879,22.007800000000003
7880,21.9979
7881,21.988
7882,21.978099999999998
7883,21.968199999999996
7884,21.958299999999994
7885,21.948400000000007
7886,21.938500000000005
7887,21.928600000000003
7888,21.9187
7889,21.9088
7890,21.898899999999998
7891,21.888999999999996
7892,21.879099999999994
7893,21.869200000000006
7894,21.859300000000005
7895,21.849400000000003
7896,21.8395
7897,21.8296
7898,21.819699999999997
7899,21.809799999999996
7900,21.799899999999994
7901,21.790000000000006
7902,21.780100000000004
7903,21.770200000000003
7904,21.7603
7905,21.7504
7906,21.740499999999997
7907,21.730599999999995
7908,21.720699999999994
7909,21.710800000000006
7910,21.700900000000004
7911,21.691000000000003
7912,21.6811
7913,21.6712
7914,21.661299999999997
7915,21.651399999999995
7916,21.641499999999994
7917,21.631600000000006
7918,21.621700000000004
7919,21.611800000000002
7920,21.6019
7921,21.592
7922,21.582099999999997
7923,21.572199999999995
7924,21.562299999999993
7925,21.552400000000006
7926,21.542500000000004
7927,21.532600000000002
7928,21.5227
7929,21.5128
7930,21.502899999999997
7931,21.492999999999995
7932,21.483099999999993
7933,21.473200000000006
7934,21.463300000000004
7935,21.453400000000002
7936,21.4435
7937,21.4336
7938,21.423699999999997
7939,21.413799999999995
7940,21.403899999999993
7941,21.394000000000005
7942,21.384100000000004
7943,21.374200000000002
7944,21.3643
7945,21.3544
7946,21.344499999999996
7947,21.334599999999995
7948,21.324700000000007
7949,21.314800000000005
7950,21.304900000000004
7951,21.295
7952,21.2851
7953,21.275199999999998
7954,21.265299999999996
7955,21.255399999999995
7956,21.245500000000007
7957,21.235600000000005
7958,21.225700000000003
7959,21.2158
7960,21.2059
7961,21.195999999999998
7962,21.186099999999996
7963,21.176199999999994
7964,21.166300000000007
7965,21.156400000000005
7966,21.146500000000003
7967,21.1366
7968,21.1267
7969,21.116799999999998
7970,21.106899999999996
7971,21.096999999999994
7972,21.087100000000007
7973,21.077200000000005
7974,21.067300000000003
7975,21.0574
7976,21.0475
7977,21.037599999999998
7978,21.027699999999996
7979,21.017799999999994
7980,21.007900000000006
7981,20.998000000000005
7982,20.988100000000003
7983,20.9782
7984,20.9683
7985,20.958399999999997
7986,20.948499999999996
7987,20.938599999999994
7988,20.928700000000006
7989,20.918800000000005
7990,20.908900000000003
7991,20.899
7992,20.8891
7993,20.879199999999997
7994,20.869299999999996
7995,20.859399999999994
7996,20.849500000000006
7997,20.839600000000004
7998,20.829700000000003
7999,20.8198
8000,20.8099
8001,20.799999999999997
8002,20.790099999999995
8003,20.780199999999994
8004,20.770300000000006
8005,20.760400000000004
8006,20.750500000000002
8007,20.7406
8008,20.7307
8009,20.720799999999997
8010,20.710899999999995
8011,20.700999999999993
8012,20.691100000000006
8013,20.681200000000004
8014,20.671300000000002
8015,20.6614
8016,20.6515
8017,20.641599999999997
8018,20.631699999999995
8019,20.621799999999993
8020,20.611900000000006
8021,20.602000000000004
8022,20.592100000000002
8023,20.5822
8024,20.5723
8025,20.562399999999997
8026,20.552499999999995
8027,20.542599999999993
8028,20.532700000000006
8029,20.522800000000004
8030,20.512900000000002
8031,20.503
8032,20.4931
8033,20.483199999999997
8034,20.473299999999995
8035,20.463399999999993
8036,20.453500000000005
8037,20.443600000000004
8038,20.4337
8039,20.4238
8040,20.413899999999998
8041,20.403999999999996
8042,20.394099999999995
8043,20.384200000000007
8044,20.374300000000005
8045,20.364400000000003
8046,20.3545
8047,20.3446
8048,20.334699999999998
8049,20.324799999999996
8050,20.314899999999994
8051,20.305000000000007
8052,20.295100000000005
8053,20.285200000000003
8054,20.2753
8055,20.2654
8056,20.255499999999998
8057,20.245599999999996
8058,20.235699999999994
8059,20.225800000000007
8060,20.215900000000005
8061,20.206000000000003
8062,20.1961
8063,20.1862
8064,20.176299999999998
8065,20.166399999999996
8066,20.156499999999994
8067,20.146600000000007
8068,20.136700000000005
8069,20.126800000000003
8070,20.1169
8071,20.107
8072,20.097099999999998
8073,20.087199999999996
8074,20.077299999999994
8075,20.067400000000006
8076,20.057500000000005
8077,20.047600000000003
8078,20.0377
8079,20.0278
8080,20.017899999999997
8081,20.007999999999996
8082,19.998099999999994
8083,19.988200000000006
8084,19.978300000000004
8085,19.968400000000003
8086,19.9585
8087,19.9486
8088,19.938699999999997
8089,19.928799999999995
8090,19.918899999999994
8091,19.909000000000006
8092,19.899100000000004
8093,19.889200000000002
8094,19.8793
8095,19.8694
8096,19.859499999999997
8097,19.849599999999995
8098,19.839699999999993
8099,19.829800000000006
8100,19.819900000000004
8101,19.810000000000002
8102,19.8001
8103,19.7902
8104,19.780299999999997
8105,19.770399999999995
8106,19.760499999999993
8107,19.750600000000006
8108,19.740700000000004
8109,19.730800000000002
8110,19.7209
8111,19.711
8112,19.701099999999997
8113,19.691199999999995
8114,19.681299999999993
8115,19.671400000000006
8116,19.661500000000004
8117,19.651600000000002
8118,19.6417
8119,19.6318
8120,19.621899999999997
8121,19.611999999999995
8122,19.602099999999993
8123,19.592200000000005
8124,19.582300000000004
8125,19.572400000000002
8126,19.5625
8127,19.552599999999998
8128,19.542699999999996
8129,19.532799999999995
8130,19.522900000000007
8131,19.513000000000005
8132,19.503100000000003
8133,19.4932
8134,19.4833
8135,19.473399999999998
8136,19.463499999999996
8137,19.453599999999994
8138,19.443700000000007
8139,19.433800000000005
8140,19.423900000000003
8141,19.414
8142,19.4041
8143,19.394199999999998
8144,19.384299999999996
8145,19.374399999999994
8146,19.364500000000007
8147,19.354600000000005
8148,19.344700000000003
8149,19.3348
8150,19.3249
8151,19.314999999999998
8152,19.305099999999996
8153,19.295199999999994
8154,19.285300000000007
8155,19.275400000000005
8156,19.265500000000003
8157,19.2556
8158,19.2457
8159,19.235799999999998
8160,19.225899999999996
8161,19.215999999999994
8162,19.206100000000006
8163,19.196200000000005
8164,19.186300000000003
8165,19.1764
8166,19.1665
8167,19.156599999999997
8168,19.146699999999996
8169,19.136799999999994
8170,19.126900000000006
8171,19.117000000000004
8172,19.107100000000003
8173,19.0972
8174,19.0873
8175,19.077399999999997
8176,19.067499999999995
8177,19.057599999999994
8178,19.047700000000006
8179,19.037800000000004
8180,19.027900000000002
8181,19.018
8182,19.0081
8183,18.998199999999997
8184,18.988299999999995
8185,18.978399999999993
8186,18.968500000000006
8187,18.958600000000004
8188,18.948700000000002
8189,18.9388
8190,18.9289
8191,18.918999999999997
8192,18.909099999999995
8193,18.899199999999993
8194,18.889300000000006
8195,18.879400000000004
8196,18.869500000000002
8197,18.8596
8198,18.8497
8199,18.839799999999997
8200,18.829899999999995
8201,18.819999999999993
8202,18.810100000000006
8203,18.800200000000004
8204,18.790300000000002
8205,18.7804
8206,18.7705
8207,18.760599999999997
8208,18.750699999999995
8209,18.740799999999993
8210,18.730900000000005
8211,18.721000000000004
8212,18.711100000000002
8213,18.7012
8214,18.6913
8215,18.681399999999996
8216,18.671499999999995
8217,18.661600000000007
8218,18.651700000000005
8219,18.641800000000003
8220,18.6319
8221,18.622
8222,18.612099999999998
8223,18.602199999999996
8224,18.592299999999994
8225,18.582400000000007
8226,18.572500000000005
8227,18.562600000000003
8228,18.5527
8229,18.5428
8230,18.532899999999998
8231,18.522999999999996
8232,18.513099999999994
8233,18.503200000000007
8234,18.493300000000005
8235,18.483400000000003
8236,18.4735
8237,18.4636
8238,18.453699999999998
8239,18.443799999999996
8240,18.433899999999994
8241,18.424000000000007
8242,18.414100000000005
8243,18.404200000000003
8244,18.3943
8245,18.3844
8246,18.374499999999998
8247,18.364599999999996
8248,18.354699999999994
8249,18.344800000000006
8250,18.334900000000005
8251,18.325000000000003
8252,18.3151
8253,18.3052
8254,18.295299999999997
8255,18.285399999999996
8256,18.275499999999994
8257,18.265600000000006
8258,18.255700000000004
8259,18.245800000000003
8260,18.2359
8261,18.226
8262,18.216099999999997
8263,18.206199999999995
8264,18.196299999999994
8265,18.186400000000006
8266,18.176500000000004
8267,18.166600000000003
8268,18.1567
8269,18.1468
8270,18.136899999999997
8271,18.126999999999995
8272,18.117099999999994
8273,18.107200000000006
8274,18.097300000000004
8275,18.087400000000002
8276,18.0775
8277,18.0676
8278,18.057699999999997
8279,18.047799999999995
8280,18.037899999999993
8281,18.028000000000006
8282,18.018100000000004
8283,18.008200000000002
8284,17.9983
8285,17.9884
8286,17.978499999999997
8287,17.968599999999995
8288,17.958699999999993
8289,17.948800000000006
8290,17.938900000000004
8291,17.929000000000002
8292,17.9191
8293,17.9092
8294,17.899299999999997
8295,17.889399999999995
8296,17.879499999999993
