Experiment: scoreverloop Hillclimber,"depthhillcimber, 3d, sequence 1, it: 1000, gemiddelde van 40 keer: iteraties, gem_score, gem_errors"
754,-6.5,0.85
755,-6.5,1.025
756,-6.5,0.675
757,-6.5,0.9
758,-6.5,0.75
759,-6.5,1.225
760,-6.5,1.425
761,-6.5,1.1
762,-6.5,0.825
763,-6.5,1.225
764,-6.5,1.6
765,-6.5,1.125
766,-6.5,1.2
767,-6.5,0.975
768,-6.5,1.475
769,-6.5,0.95
770,-6.5,1.375
771,-6.5,1.0
772,-6.5,0.825
773,-6.5,0.775
774,-6.5,1.225
775,-6.5,0.975
776,-6.5,1.125
777,-6.5,1.25
778,-6.5,1.3
779,-6.5,0.8
780,-6.5,1.15
781,-6.5,1.475
782,-6.5,0.7
783,-6.5,1.0
784,-6.5,0.95
785,-6.5,1.3
786,-6.5,1.075
787,-6.5,1.125
788,-6.5,1.05
789,-6.5,1.525
790,-6.5,1.225
791,-6.5,0.9
792,-6.5,1.075
793,-6.5,1.025
794,-6.5,1.25
795,-6.5,1.25
796,-6.5,0.8
797,-6.5,1.1
798,-6.5,1.225
799,-6.5,0.75
800,-6.5,1.275
801,-6.5,0.575
802,-6.5,1.325
803,-6.5,1.075
804,-6.5,2.1
805,-6.5,1.15
806,-6.5,1.125
807,-6.5,1.05
808,-6.5,1.125
809,-6.5,1.075
810,-6.5,0.875
811,-6.5,1.1
812,-6.5,1.1
813,-6.5,0.75
814,-6.5,0.95
815,-6.5,0.875
816,-6.5,0.7
817,-6.5,1.375
818,-6.5,1.025
819,-6.5,0.925
820,-6.5,0.625
821,-6.5,0.9
822,-6.5,0.75
823,-6.5,1.2
824,-6.5,1.05
825,-6.5,0.9
826,-6.5,1.025
827,-6.5,1.35
828,-6.5,1.075
829,-6.5,1.025
830,-6.5,0.8
831,-6.5,1.425
832,-6.5,1.125
833,-6.5,1.075
834,-6.5,1.075
835,-6.5,0.975
836,-6.5,0.9
837,-6.5,1.2
838,-6.5,1.175
839,-6.5,0.9
840,-6.5,1.4
841,-6.5,1.2
842,-6.5,0.775
843,-6.5,1.225
844,-6.5,0.8
845,-6.5,0.75
846,-6.5,0.65
847,-6.5,0.7
848,-6.5,0.95
849,-6.5,1.025
850,-6.5,1.1
851,-6.5,1.35
852,-6.5,1.275
853,-6.5,1.475
854,-6.5,1.1
855,-6.5,1.325
856,-6.5,0.95
857,-6.5,0.825
858,-6.5,0.975
859,-6.5,1.0
860,-6.5,0.875
861,-6.5,1.1
862,-6.5,0.625
863,-6.5,1.475
864,-6.5,1.15
865,-6.5,0.95
866,-6.5,1.325
867,-6.5,1.325
868,-6.5,1.1
869,-6.5,0.8
870,-6.5,1.05
871,-6.5,1.275
872,-6.5,0.925
873,-6.5,0.85
874,-6.5,0.625
875,-6.5,0.9
876,-6.5,0.725
877,-6.5,0.9
878,-6.5,0.9
879,-6.5,0.825
880,-6.5,1.175
881,-6.5,0.95
882,-6.5,1.325
883,-6.5,0.925
884,-6.5,0.975
885,-6.5,1.075
886,-6.5,1.0
887,-6.5,1.1
888,-6.5,0.9
889,-6.5,1.05
890,-6.5,0.7
891,-6.5,0.9
892,-6.5,0.825
893,-6.5,1.25
894,-6.5,0.725
895,-6.5,0.75
896,-6.5,1.025
897,-6.5,1.025
898,-6.5,1.1
899,-6.5,1.075
900,-6.5,1.2
901,-6.5,0.775
902,-6.5,1.0
903,-6.5,1.3
904,-6.5,1.075
905,-6.5,0.85
906,-6.5,1.175
907,-6.5,1.025
908,-6.5,0.925
909,-6.5,1.025
910,-6.5,1.05
911,-6.5,1.2
912,-6.5,1.275
913,-6.5,0.525
914,-6.5,1.075
915,-6.5,0.75
916,-6.5,0.65
917,-6.5,1.075
918,-6.5,1.05
919,-6.5,1.4
920,-6.5,1.25
921,-6.5,0.775
922,-6.5,0.725
923,-6.5,0.95
924,-6.5,1.1
925,-6.5,1.375
926,-6.5,0.775
927,-6.5,0.7
928,-6.5,0.825
929,-6.5,1.2
930,-6.5,1.375
931,-6.5,0.925
932,-6.5,1.0
933,-6.5,0.5
934,-6.5,1.325
935,-6.5,0.95
936,-6.5,0.95
937,-6.5,0.75
938,-6.5,0.675
939,-6.5,0.7
940,-6.5,1.375
941,-6.5,1.5
942,-6.5,0.65
943,-6.5,0.675
944,-6.5,1.15
945,-6.5,0.5
946,-6.5,0.8
947,-6.5,0.925
948,-6.5,0.7
949,-6.5,0.975
950,-6.5,0.8
951,-6.5,0.925
952,-6.5,1.15
953,-6.5,0.725
954,-6.5,0.875
955,-6.5,1.4
956,-6.5,0.55
957,-6.5,0.5
958,-6.5,1.025
959,-6.5,1.35
960,-6.5,0.825
961,-6.5,1.225
962,-6.5,0.7
963,-6.5,1.125
964,-6.5,0.975
965,-6.5,0.8
966,-6.5,0.925
967,-6.5,1.15
968,-6.5,0.95
969,-6.5,0.65
970,-6.5,0.75
971,-6.5,0.925
972,-6.5,0.775
973,-6.5,1.275
974,-6.5,0.725
975,-6.5,1.075
976,-6.5,1.075
977,-6.5,0.875
978,-6.5,0.675
979,-6.5,0.975
980,-6.5,1.125
981,-6.5,0.825
982,-6.5,0.875
983,-6.5,1.3
984,-6.5,0.825
985,-6.5,0.75
986,-6.5,0.825
987,-6.5,1.45
988,-6.5,1.3
989,-6.5,0.8
990,-6.5,0.9
991,-6.5,0.925
992,-6.5,0.825
993,-6.5,0.825
994,-6.5,0.75
995,-6.5,0.4
996,-6.5,1.025
997,-6.5,0.875
998,-6.5,1.025
999,-6.5,0.875
1000,-6.5,0.875
