Experiment: scoreverloop Hillclimber,"randomhillcimber, 3d, sequence 7, it: 1000, gemiddelde van 40 keer: iteraties, gem_score, gem_errors"
797,-24.725,1.775
798,-24.725,2.075
799,-24.725,2.225
800,-24.725,2.325
801,-24.725,2.025
802,-24.725,1.825
803,-24.725,2.1
804,-24.725,1.85
805,-24.725,1.975
806,-24.725,1.9
807,-24.725,2.225
808,-24.725,2.05
809,-24.725,1.575
810,-24.725,2.875
811,-24.725,2.8
812,-24.725,2.0
813,-24.725,2.675
814,-24.725,1.55
815,-24.725,2.3
816,-24.725,2.725
817,-24.725,1.65
818,-24.725,2.375
819,-24.725,2.325
820,-24.725,2.125
821,-24.725,2.625
822,-24.725,1.975
823,-24.725,1.95
824,-24.725,2.3
825,-24.725,1.725
826,-24.725,2.2
827,-24.775,3.1
828,-24.775,2.0
829,-24.775,2.075
830,-24.775,2.15
831,-24.775,3.3
832,-24.775,2.35
833,-24.775,1.95
834,-24.775,3.225
835,-24.775,1.45
836,-24.775,3.15
837,-24.775,2.5
838,-24.775,1.625
839,-24.775,2.175
840,-24.775,2.9
841,-24.775,2.475
842,-24.775,2.75
843,-24.775,1.75
844,-24.775,2.775
845,-24.775,2.5
846,-24.775,2.375
847,-24.775,2.15
848,-24.8,2.8
849,-24.8,2.675
850,-24.8,2.7
851,-24.8,1.8
852,-24.8,1.8
853,-24.8,2.175
854,-24.8,2.275
855,-24.8,2.175
856,-24.8,2.85
857,-24.8,2.1
858,-24.8,3.0
859,-24.8,2.25
860,-24.8,2.35
861,-24.8,1.775
862,-24.8,2.275
863,-24.8,2.025
864,-24.8,1.95
865,-24.8,2.075
866,-24.8,2.3
867,-24.825,2.0
868,-24.825,1.975
869,-24.825,2.375
870,-24.825,2.75
871,-24.825,2.375
872,-24.825,2.0
873,-24.825,1.775
874,-24.825,3.0
875,-24.825,2.025
876,-24.825,2.675
877,-24.825,2.15
878,-24.825,2.7
879,-24.825,2.825
880,-24.825,2.925
881,-24.825,1.9
882,-24.825,2.0
883,-24.85,1.8
884,-24.85,1.9
885,-24.85,2.35
886,-24.85,1.95
887,-24.85,2.075
888,-24.85,3.25
889,-24.85,2.425
890,-24.85,2.975
891,-24.85,2.85
892,-24.85,3.325
893,-24.85,2.175
894,-24.85,2.075
895,-24.85,3.225
896,-24.85,2.5
897,-24.85,1.825
898,-24.85,1.85
899,-24.85,1.9
900,-24.85,2.25
901,-24.85,2.65
902,-24.85,2.3
903,-24.85,1.875
904,-24.85,2.15
905,-24.85,2.275
906,-24.85,2.075
907,-24.85,2.375
908,-24.85,2.175
909,-24.85,1.8
910,-24.85,2.175
911,-24.85,2.75
912,-24.85,2.725
913,-24.85,1.325
914,-24.85,1.925
915,-24.85,1.9
916,-24.85,1.275
917,-24.85,3.0
918,-24.85,2.375
919,-24.85,2.475
920,-24.85,2.125
921,-24.85,1.95
922,-24.85,1.975
923,-24.85,2.75
924,-24.85,1.45
925,-24.85,3.075
926,-24.85,2.35
927,-24.85,2.275
928,-24.85,2.55
929,-24.85,3.05
930,-24.85,2.4
931,-24.85,2.25
932,-24.85,1.65
933,-24.85,2.7
934,-24.85,1.6
935,-24.85,2.225
936,-24.85,1.625
937,-24.85,2.025
938,-24.85,1.95
939,-24.85,2.5
940,-24.85,2.45
941,-24.85,2.75
942,-24.85,1.775
943,-24.85,1.925
944,-24.85,2.325
945,-24.85,2.875
946,-24.85,1.925
947,-24.85,1.525
948,-24.85,1.075
949,-24.85,1.65
950,-24.85,2.275
951,-24.85,2.425
952,-24.85,2.1
953,-24.85,2.075
954,-24.85,1.65
955,-24.85,2.1
956,-24.85,2.425
957,-24.85,2.025
958,-24.85,2.6
959,-24.85,2.775
960,-24.85,2.5
961,-24.85,3.95
962,-24.875,2.025
963,-24.875,2.275
964,-24.875,2.05
965,-24.875,2.975
966,-24.875,1.75
967,-24.875,3.125
968,-24.875,3.175
969,-24.875,2.625
970,-24.875,2.45
971,-24.875,1.975
972,-24.875,2.325
973,-24.875,2.45
974,-24.875,1.5
975,-24.875,2.625
976,-24.875,1.85
977,-24.875,2.175
978,-24.875,2.0
979,-24.875,2.3
980,-24.9,2.5
981,-24.9,2.275
982,-24.9,1.925
983,-24.9,2.1
984,-24.9,3.7
985,-24.9,1.925
986,-24.9,1.925
987,-24.9,1.95
988,-24.9,2.55
989,-24.95,1.775
990,-24.95,1.85
991,-24.95,2.325
992,-24.95,2.4
993,-24.95,2.5
994,-24.95,2.65
995,-24.95,2.0
996,-24.95,2.3
997,-24.95,2.85
998,-24.95,1.65
999,-24.95,2.35
1000,-24.95,2.1
